trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
816,False,"{'a': 0.002, 'e': 0.19592957412690934}",20,3,29.099430663583696,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.002, 'e': 0.1955381065766949}",20,0,5.311583896171734,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
818,False,"{'a': 0.002, 'e': 0.1951474211791675}",30,21,15.755486103362655,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.002, 'e': 0.194757516371585}",20,9,10.768469011991181,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.002, 'e': 0.19436839059432767}",30,0,-8.798532366293873,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
821,False,"{'a': 0.002, 'e': 0.19398004229089189}",25,11,15.455507164315266,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
822,False,"{'a': 0.002, 'e': 0.1935924699078839}",20,1,-8.124569012286074,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
823,False,"{'a': 0.002, 'e': 0.19320567189501364}",20,6,23.911357623812453,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.002, 'e': 0.1928196467050886}",20,0,-21.81461569009302,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
825,False,"{'a': 0.002, 'e': 0.19243439279400748}",20,10,18.339348395371765,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.002, 'e': 0.19204990862075408}",30,17,25.199811856862965,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.002, 'e': 0.19166619264739126}",20,2,5.009415516035846,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
828,False,"{'a': 0.002, 'e': 0.19128324333905458}",20,0,2.2144921413254517,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
829,False,"{'a': 0.002, 'e': 0.19090105916394629}",20,2,7.205404912669566,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
830,False,"{'a': 0.002, 'e': 0.19051963859332918}",20,0,14.50984301610771,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
831,False,"{'a': 0.002, 'e': 0.1901389801015205}",25,11,29.90003827527001,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.002, 'e': 0.18975908216588572}",25,1,26.384271930217608,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.002, 'e': 0.18937994326683263}",25,0,-16.55964022521104,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
834,False,"{'a': 0.002, 'e': 0.18900156188780515}",20,2,-47.88010337964692,"{0: 13, 1: 2, 2: 0, 3: 3, 4: 0}",1
835,False,"{'a': 0.002, 'e': 0.1886239365152772}",25,0,32.813839706956124,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
836,False,"{'a': 0.002, 'e': 0.1882470656387468}",25,5,-24.366936875449454,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",1
837,False,"{'a': 0.002, 'e': 0.18787094775072993}",20,8,-25.163590679348015,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
838,False,"{'a': 0.002, 'e': 0.18749558134675456}",20,0,27.85058377288893,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
839,False,"{'a': 0.002, 'e': 0.1871209649253546}",20,8,-19.618609151070622,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
840,False,"{'a': 0.002, 'e': 0.1867470969880638}",25,9,24.417514875667273,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.002, 'e': 0.18637397603940997}",25,11,15.089368574163966,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.002, 'e': 0.1860016005869088}",20,5,25.150901416296502,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.002, 'e': 0.18562996914105798}",30,10,1.9404705152984285,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
844,False,"{'a': 0.002, 'e': 0.18525908021533122}",20,0,-7.479990153901632,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
845,False,"{'a': 0.002, 'e': 0.18488893232617234}",20,4,-4.006349777257348,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
846,False,"{'a': 0.002, 'e': 0.18451952399298926}",20,3,28.462678763132594,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.002, 'e': 0.1841508537381482}",25,15,13.220976189335857,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.002, 'e': 0.18378292008696764}",20,15,5.76314388790064,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.002, 'e': 0.18341572156771246}",25,9,-36.27258773808143,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
850,False,"{'a': 0.002, 'e': 0.18304925671158812}",20,13,14.779312459060318,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.002, 'e': 0.18268352405273466}",20,0,-27.391901915012966,"{0: 17, 1: 1, 2: 0, 3: 2, 4: 0}",0
852,False,"{'a': 0.002, 'e': 0.182318522128221}",25,15,6.840218399427127,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
853,False,"{'a': 0.002, 'e': 0.18195424947803895}",20,9,16.944655543454033,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.002, 'e': 0.1815907046450974}",20,10,-66.2661841603238,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 2}",1
855,False,"{'a': 0.002, 'e': 0.1812278861752166}",20,7,19.43250940478761,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.002, 'e': 0.1808657926171221}",25,14,19.561877856481058,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.002, 'e': 0.18050442252243923}",20,10,15.587777775974294,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.002, 'e': 0.1801437744456871}",30,13,21.323347867944406,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
859,False,"{'a': 0.002, 'e': 0.17978384694427296}",20,13,15.912756578107038,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.002, 'e': 0.17942463857848634}",30,13,27.088447860738444,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.002, 'e': 0.17906614791149322}",25,0,21.15907709823607,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
862,False,"{'a': 0.002, 'e': 0.17870837350933053}",20,3,20.559315794189875,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
863,False,"{'a': 0.002, 'e': 0.17835131394090015}",35,18,-21.364619752852008,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
864,False,"{'a': 0.002, 'e': 0.17799496777796334}",20,5,26.021793382302423,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.002, 'e': 0.17763933359513495}",25,7,-13.23186950074602,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
866,False,"{'a': 0.002, 'e': 0.17728440996987782}",25,13,20.987242899034037,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.002, 'e': 0.17693019548249692}",20,11,14.483334764919325,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.002, 'e': 0.17657668871613388}",25,10,22.813630511378896,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.002, 'e': 0.1762238882567611}",25,13,11.06180845697573,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
870,False,"{'a': 0.002, 'e': 0.17587179269317638}",20,11,12.353698439944473,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.002, 'e': 0.17552040061699686}",20,4,11.23304816574338,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
872,False,"{'a': 0.002, 'e': 0.17516971062265388}",20,13,1.030928362573835,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
873,False,"{'a': 0.002, 'e': 0.17481972130738693}",20,0,29.65856810075593,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
874,False,"{'a': 0.002, 'e': 0.17447043127123832}",25,0,21.58563838777069,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
875,False,"{'a': 0.002, 'e': 0.1741218391170474}",20,5,16.565311706311263,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.002, 'e': 0.17377394345044514}",20,11,3.3513730964656356,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
877,False,"{'a': 0.002, 'e': 0.17342674287984836}",30,7,-23.91532375973653,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 1}",1
878,False,"{'a': 0.002, 'e': 0.17308023601645434}",20,7,26.249771538542166,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.002, 'e': 0.17273442147423515}",30,23,12.711457157367251,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.002, 'e': 0.17238929786993218}",20,4,12.235987779004116,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
881,False,"{'a': 0.002, 'e': 0.17204486382305054}",25,16,14.209581597300613,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.002, 'e': 0.17170111795585358}",25,14,10.31097312220947,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
883,False,"{'a': 0.002, 'e': 0.17135805889335737}",25,0,-16.199480601759305,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
884,False,"{'a': 0.002, 'e': 0.17101568526332522}",25,10,-17.964373897591795,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
885,False,"{'a': 0.002, 'e': 0.17067399569626215}",20,0,23.471743216532097,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
886,False,"{'a': 0.002, 'e': 0.17033298882540943}",25,8,29.035701965958403,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.002, 'e': 0.16999266328673912}",20,9,19.9292759585921,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.002, 'e': 0.1696530177189486}",20,8,10.891362379806866,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
889,False,"{'a': 0.002, 'e': 0.16931405076345518}",20,11,6.185476237320174,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
890,False,"{'a': 0.002, 'e': 0.16897576106439058}",20,10,11.694642636053636,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.002, 'e': 0.1686381472685955}",30,19,19.369956023894556,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.002, 'e': 0.16830120802561438}",25,15,19.89595997198134,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.002, 'e': 0.16796494198768974}",30,22,15.289338942399272,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.002, 'e': 0.167629347809757}",25,15,11.6369513719759,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.002, 'e': 0.167294424149439}",25,5,2.673786473965215,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
896,False,"{'a': 0.002, 'e': 0.1669601696670407}",20,12,14.692996397581075,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.002, 'e': 0.16662658302554365}",20,7,20.746657483930296,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.002, 'e': 0.16629366289060088}",20,8,18.17018046458298,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.002, 'e': 0.16596140793053138}",30,17,-19.00660277433946,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
900,False,"{'a': 0.002, 'e': 0.16562981681631492}",20,13,12.320698888599004,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.002, 'e': 0.16529888822158653}",20,8,23.473385661529804,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.002, 'e': 0.16496862082263145}",20,12,-0.7884628987295499,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
903,False,"{'a': 0.002, 'e': 0.1646390132983796}",20,13,10.862695717056118,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.002, 'e': 0.16431006433040046}",25,9,22.452128707398657,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.002, 'e': 0.16398177260289773}",25,11,25.366676504213277,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.002, 'e': 0.16365413680270405}",25,0,-77.98553689707592,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
907,False,"{'a': 0.002, 'e': 0.1633271556192758}",25,18,14.085133346631554,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.002, 'e': 0.16300082774468777}",20,15,8.093738676505245,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.002, 'e': 0.16267515187362808}",30,18,18.491373764447946,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.002, 'e': 0.16235012670339277}",30,0,34.61995511630611,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
911,False,"{'a': 0.002, 'e': 0.16202575093388075}",20,2,-35.529995831393514,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 1}",1
912,False,"{'a': 0.002, 'e': 0.1617020232675885}",20,0,22.428492075700373,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
913,False,"{'a': 0.002, 'e': 0.16137894240960493}",20,0,14.189115080381159,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
914,False,"{'a': 0.002, 'e': 0.16105650706760616}",30,17,22.11761624025783,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.002, 'e': 0.16073471595185038}",25,20,9.000913423019407,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.002, 'e': 0.16041356777517274}",25,0,-57.82221981950433,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
917,False,"{'a': 0.002, 'e': 0.1600930612529801}",25,13,10.831731185232071,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
918,False,"{'a': 0.002, 'e': 0.15977319510324592}",25,13,20.99416451329684,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.002, 'e': 0.15945396804650516}",20,10,19.732499478536052,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.002, 'e': 0.15913537880584921}",30,8,-6.156341641587798,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
921,False,"{'a': 0.002, 'e': 0.15881742610692068}",20,6,-13.85737434033842,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
922,False,"{'a': 0.002, 'e': 0.1585001086779083}",20,10,18.89513943251253,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.002, 'e': 0.15818342524954201}",30,3,25.848950061233044,"{0: 26, 1: 0, 2: 0, 3: 1, 4: 0}",1
924,False,"{'a': 0.002, 'e': 0.1578673745550876}",20,7,28.01265174006051,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.002, 'e': 0.15755195533034191}",25,18,15.217282143511017,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.002, 'e': 0.1572371663136276}",25,17,14.834673164452434,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.002, 'e': 0.1569230062457882}",25,0,-25.100367666875805,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
928,False,"{'a': 0.002, 'e': 0.156609473870183}",20,8,0.26895894126175657,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
929,False,"{'a': 0.002, 'e': 0.15629656793268212}",20,10,22.36487648942808,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.002, 'e': 0.15598428718166135}",20,8,12.580917371091815,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
931,False,"{'a': 0.002, 'e': 0.1556726303679973}",20,0,33.855080384839624,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
932,False,"{'a': 0.002, 'e': 0.15536159624506227}",25,9,22.65639995680733,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.002, 'e': 0.15505118356871936}",20,12,13.593459275829433,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.002, 'e': 0.1547413910973175}",30,4,39.54617924525248,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.002, 'e': 0.15443221759168632}",30,0,-45.623329405454555,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
936,False,"{'a': 0.002, 'e': 0.1541236618151314}",20,0,-3.5372210725266617,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
937,False,"{'a': 0.002, 'e': 0.15381572253342926}",20,7,20.148693823721285,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.002, 'e': 0.15350839851482234}",30,16,17.815100476957003,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
939,False,"{'a': 0.002, 'e': 0.15320168853001417}",20,0,7.056540851955397,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
940,False,"{'a': 0.002, 'e': 0.15289559135216438}",20,0,-37.00984400742453,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
941,False,"{'a': 0.002, 'e': 0.15259010575688386}",30,15,-32.26898121167914,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
942,False,"{'a': 0.002, 'e': 0.1522852305222298}",20,10,11.3528207640054,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.002, 'e': 0.1519809644287009}",30,7,31.830628542634873,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
944,False,"{'a': 0.002, 'e': 0.15167730625923234}",25,8,22.073877158668637,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.002, 'e': 0.1513742547991911}",25,5,-9.635609818879335,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
946,False,"{'a': 0.002, 'e': 0.15107180883637084}",20,9,9.565276940820771,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
947,False,"{'a': 0.002, 'e': 0.15076996716098734}",20,10,16.848846396541873,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.002, 'e': 0.15046872856567356}",25,8,14.781742980280399,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
949,False,"{'a': 0.002, 'e': 0.15016809184547464}",25,5,30.35698528918742,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.002, 'e': 0.14986805579784332}",20,12,-10.666229494449233,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
951,False,"{'a': 0.002, 'e': 0.14956861922263504}",20,6,-15.898886870752765,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
952,False,"{'a': 0.002, 'e': 0.14926978092210305}",20,12,15.489365283082126,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.002, 'e': 0.1489715397008938}",20,16,8.64614605871884,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.002, 'e': 0.14867389436604195}",25,13,21.546250814517037,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.002, 'e': 0.14837684372696583}",20,10,-4.539492551965529,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
956,False,"{'a': 0.002, 'e': 0.14808038659546244}",20,5,21.765155034847567,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.002, 'e': 0.14778452178570287}",20,7,-0.8257586815204259,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
958,False,"{'a': 0.002, 'e': 0.14748924811422748}",20,7,4.237169662710858,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
959,False,"{'a': 0.002, 'e': 0.14719456439994122}",25,14,-23.901220926018933,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
960,False,"{'a': 0.002, 'e': 0.1469004694641088}",30,10,5.484314511248838,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",1
961,False,"{'a': 0.002, 'e': 0.14660696213035015}",30,3,44.86570731265908,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.002, 'e': 0.14631404122463545}",20,8,22.46416570909076,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.002, 'e': 0.14602170557528074}",30,20,17.681231980530626,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.002, 'e': 0.14572995401294303}",20,12,14.423640051677811,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.002, 'e': 0.1454387853706157}",20,4,25.78056049148292,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.002, 'e': 0.14514819848362373}",25,17,14.257632018836883,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.002, 'e': 0.14485819218961926}",20,15,11.16653207128825,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.002, 'e': 0.14456876532857668}",30,14,18.358499862841253,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
969,False,"{'a': 0.002, 'e': 0.14427991674278817}",25,6,-53.881399143573766,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 2}",1
970,False,"{'a': 0.002, 'e': 0.143991645276859}",30,6,21.10547930632215,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
971,False,"{'a': 0.002, 'e': 0.14370394977770293}",25,9,16.10631790767996,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
972,False,"{'a': 0.002, 'e': 0.14341682909453757}",20,8,23.307400892614847,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.002, 'e': 0.14313028207887982}",20,10,20.818126506747024,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.002, 'e': 0.14284430758454122}",35,15,21.28114832071,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
975,False,"{'a': 0.002, 'e': 0.14255890446762343}",30,10,33.700865347271915,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.002, 'e': 0.1422740715865136}",20,0,18.484089591091237,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
977,False,"{'a': 0.002, 'e': 0.14198980780187978}",30,8,-15.608803286850698,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
978,False,"{'a': 0.002, 'e': 0.1417061119766665}",25,8,0.3932394575401772,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
979,False,"{'a': 0.002, 'e': 0.14142298297609007}",25,10,17.49824838470707,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
980,False,"{'a': 0.002, 'e': 0.1411404196676341}",35,18,29.20562218892893,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.002, 'e': 0.140858420921045}",25,18,13.394196496312185,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.002, 'e': 0.1405769856083274}",20,0,12.55760023644756,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
983,False,"{'a': 0.002, 'e': 0.14029611260373964}",25,15,17.305908748459856,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.002, 'e': 0.1400158007837894}",20,2,32.20220787470392,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.002, 'e': 0.13973604902722894}",25,13,11.935720011959274,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.002, 'e': 0.13945685621505094}",20,6,14.77365681076321,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
987,False,"{'a': 0.002, 'e': 0.13917822123048373}",30,1,-21.847172610343076,"{0: 27, 1: 0, 2: 0, 3: 1, 4: 1}",1
988,False,"{'a': 0.002, 'e': 0.138900142958987}",25,7,32.394680734204655,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.002, 'e': 0.13862262028824732}",20,0,21.08552159336998,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
990,False,"{'a': 0.002, 'e': 0.13834565210817362}",20,10,10.937758755661207,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.002, 'e': 0.13806923731089282}",25,12,-1.5137707488847254,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
992,False,"{'a': 0.002, 'e': 0.13779337479074535}",25,0,43.388117162358796,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
993,False,"{'a': 0.002, 'e': 0.13751806344428075}",35,14,22.027306922355553,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
994,False,"{'a': 0.002, 'e': 0.13724330217025332}",20,3,28.700026942667485,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.002, 'e': 0.13696908986961753}",25,1,3.1003672137905123,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 0}",1
996,False,"{'a': 0.002, 'e': 0.13669542544552385}",20,0,-19.807550657513005,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
997,False,"{'a': 0.002, 'e': 0.13642230780331424}",20,7,10.350507845578376,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
998,False,"{'a': 0.002, 'e': 0.1361497358505177}",20,5,27.324280764529057,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
999,False,"{'a': 0.002, 'e': 0.13587770849684613}",30,12,24.6101501331182,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.002, 'e': 0.1356062246541897}",30,8,7.5135556847815845,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
